id;magnitude;type;Columna1;date;time;updated;url;detailUrl;felt;cdi;mmi;alert;status;tsunami;sig;net;code;ids;sources;types;nst;dmin;rms;gap;magType;geometryType;depth;latitude;longitude;place;distanceKM;placeOnly;location;continent;country;locality;what3words;timezone;locationDetails
us7000kwm6;58;earthquake;M 5.8 - Izu Islands, Japan region;19-09-2023 6:22;1,6951E+12;1,70156E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwm6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwm6&format=geojson;0;0;3;green;reviewed;0;518;us;7000kwm6;,usauto7000kwm6,pt23262000,at00s17z1s,us7000kwm6,;,usauto,pt,at,us,;,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,;107;2806;65;98;mww;Point;8;310125;141989;Izu Islands, Japan region;0;Izu Islands, Japan region;Izu Islands, Japan region;Asia;Japan;Etc/GMT-9;trachea.rearranging.enlivening;540;[{'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '87155', 'wikidataId': '', 'name': 'Etc/GMT-9', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us7000kwis;55;earthquake;M 5.5 - 20 km ENE of Onagawa Ch?, Japan;18-09-2023 19:33;1,69507E+12;1,70156E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwis;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwis&format=geojson;15;4;4;green;reviewed;0;471;us;7000kwis;,us7000kwis,usauto7000kwis,;,us,usauto,;,dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,;121;231;73;61;mww;Point;51;385129;141641;20 km ENE of Onagawa Ch?, Japan;20;ENE of Onagawa Ch?, Japan;Onagawa Ch?, Japan;Asia;Japan;Ishinomaki;amplified.intermediate.vociferously;540;[{'id': '87259', 'wikidataId': '', 'name': 'Asia/Tokyo', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '103', 'wikidataId': 'Q17', 'name': 'Japan', 'description': 'sovereign state in East Asia, situated on an archipelago of five main and over 6,800 smaller islands', 'geonameId': '1861060', 'adminLevel': '2'}, {'id': '86371', 'wikidataId': 'Q129465', 'name': 'Tohoku region', 'description': 'region in the northeastern portion of Honshu, Japan', 'geonameId': '0', 'adminLevel': '3'}, {'id': '87265', 'wikidataId': 'Q47896', 'name': 'Miyagi-ken', 'description': 'prefecture of Japan', 'geonameId': '2111888', 'adminLevel': '4'}, {'id': '2632', 'wikidataId': 'Q270814', 'name': 'Ishinomaki', 'description': 'city in Miyagi Prefecture, Japan', 'geonameId': '2112576', 'adminLevel': '7'}]
us7000kwg2;63;earthquake;M 6.3 - 191 km N of Hirara, Japan;18-09-2023 13:21;1,69504E+12;1,70156E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwg2;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwg2&format=geojson;42;4;4;green;reviewed;0;629;us;7000kwg2;,us7000kwg2,usauto7000kwg2,at00s16nrn,pt23261000,;,us,usauto,at,pt,;,dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,;165;2324;84;21;mww;Point;176;264336;125303;191 km N of Hirara, Japan;191;N of Hirara, Japan;Hirara, Japan;Asia;Japan;Etc/GMT-8;eradication.nurturing.receive;480;[{'id': '335', 'wikidataId': 'Q45341', 'name': 'East China Sea', 'description': 'marginal sea of the Pacific Ocean', 'geonameId': '1676969', 'adminLevel': '0'}, {'id': '87188', 'wikidataId': '', 'name': 'Etc/GMT-8', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us7000ku4z;52;earthquake;M 5.2 - 37 km ESE of ?funato, Japan;08-09-2023 9:28;1,69417E+12;1,70025E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ku4z;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ku4z&format=geojson;6;3;4;green;reviewed;0;418;us;7000ku4z;,us7000ku4z,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;256;2036;5;113;mwr;Point;40452;389566;142101;37 km ESE of ?funato, Japan;37;ESE of ?funato, Japan;?funato, Japan;Asia;Japan;Ofunato;continues.obstructed.eccentrics;540;[{'id': '87259', 'wikidataId': '', 'name': 'Asia/Tokyo', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '103', 'wikidataId': 'Q17', 'name': 'Japan', 'description': 'sovereign state in East Asia, situated on an archipelago of five main and over 6,800 smaller islands', 'geonameId': '1861060', 'adminLevel': '2'}, {'id': '86371', 'wikidataId': 'Q129465', 'name': 'Tohoku region', 'description': 'region in the northeastern portion of Honshu, Japan', 'geonameId': '0', 'adminLevel': '3'}, {'id': '86372', 'wikidataId': 'Q48326', 'name': 'Iwate', 'description': 'prefecture of Japan', 'geonameId': '2112518', 'adminLevel': '4'}, {'id': '82137', 'wikidataId': 'Q384934', 'name': 'Ofunato', 'description': 'city in Iwate Prefecture, Japan', 'geonameId': '2111528', 'adminLevel': '7'}]
us6000kz5s;59;earthquake;M 5.9 - Hokkaido, Japan region;11-08-2023 0:14;1,69171E+12;1,69758E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kz5s;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kz5s&format=geojson;5;3;4;green;reviewed;0;537;us;6000kz5s;,us6000kz5s,usauto6000kz5s,pt23223000,at00rz7a0b,;,us,usauto,pt,at,;,dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,;140;926;57;71;mww;Point;34;411222;142845;Hokkaido, Japan region;0;Hokkaido, Japan region;Hokkaido, Japan region;Asia;Japan;Etc/GMT-10;buttercream.bandwidth.restrooms;600;[{'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '87152', 'wikidataId': '', 'name': 'Etc/GMT-10', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us6000kyb4;55;earthquake;M 5.5 - 38 km E of Nishinoomote, Japan;06-08-2023 18:12;1,69135E+12;1,69758E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kyb4;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kyb4&format=geojson;0;0;4;green;reviewed;0;465;us;6000kyb4;,usauto6000kyb4,us6000kyb4,;,usauto,us,;,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,;164;1106;74;60;mww;Point;12851;307637;13139;38 km E of Nishinoomote, Japan;38;E of Nishinoomote, Japan;Nishinoomote, Japan;Asia;Japan;Etc/GMT-9;midlist.passports.pierces;540;[{'id': '315', 'wikidataId': 'Q159183', 'name': 'Philippine Sea', 'description': 'sea located east and northeast of the Philippines', 'geonameId': '1818190', 'adminLevel': '0'}, {'id': '87155', 'wikidataId': '', 'name': 'Etc/GMT-9', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us6000ky5l;54;earthquake;M 5.4 - 24 km S of Dezhou, China;05-08-2023 18:33;1,69126E+12;1,7016E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000ky5l;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ky5l&format=geojson;48;9;7;red;reviewed;0;2044;us;6000ky5l;,us6000ky5l,usauto6000ky5l,;,us,usauto,;,dyfi,ground-failure,impact-text,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,;199;2789;65;27;mww;Point;18;371933;116381;24 km S of Dezhou, China;24;S of Dezhou, China;Dezhou, China;Asia;China;Pingyuan;sprouts.pill.update;480;"[{'id': '87159', 'wikidataId': '', 'name': 'Asia/Shanghai', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '108', 'wikidataId': 'Q48', 'name': 'Asia', 'description': ""continent, mainly on the Earth's northeastern quadrant"", 'geonameId': '6255147', 'adminLevel': '0'}, {'id': '86089', 'wikidataId': 'Q148', 'name': 'China', 'description': 'country in East Asia', 'geonameId': '1814991', 'adminLevel': '2'}, {'id': '89679', 'wikidataId': 'Q43407', 'name': 'Shandong Sheng', 'description': 'province of China', 'geonameId': '1796328', 'adminLevel': '4'}, {'id': '6615', 'wikidataId': 'Q162880', 'name': 'Dezhou', 'description': 'prefecture-level city in Shandong, China', 'geonameId': '1812955', 'adminLevel': '5'}, {'id': '89680', 'wikidataId': 'Q1198034', 'name': 'Pingyuan', 'description': 'county', 'geonameId': '1798623', 'adminLevel': '6'}]"
us6000kr3t;54;earthquake;M 5.4 - Volcano Islands, Japan region;09-07-2023 13:38;1,68891E+12;1,69489E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kr3t;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kr3t&format=geojson;0;0;3;green;reviewed;0;449;us;6000kr3t;,pt23190000,us6000kr3t,;,pt,us,;,internal-origin,losspager,origin,phase-data,shakemap,;85;12457;103;40;mww;Point;10;240074;143203;Volcano Islands, Japan region;0;Volcano Islands, Japan region;Volcano Islands, Japan region;Asia;Japan;Etc/GMT-10;regurgitate.grimaced.calculating;600;[{'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '87152', 'wikidataId': '', 'name': 'Etc/GMT-10', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us6000knj0;58;earthquake;M 5.8 - Primor'ye, Russia;27-06-2023 23:38;1,68791E+12;1,69418E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000knj0;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000knj0&format=geojson;1;1;2;green;reviewed;0;518;us;6000knj0;,us6000knj0,usauto6000knj0,;,us,usauto,;,dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,;281;2575;8;37;mww;Point;442;420873;134055;Primor'ye, Russia;0;Primor\'ye, Russia;Primor'ye, Russia;Asia;Russia;Etc/GMT-9;inherit.dunker.heists;540;[{'id': '1286', 'wikidataId': 'Q27092', 'name': 'Sea of Japan', 'description': 'sea between Korea, Japan, and Russia', 'geonameId': '2038684', 'adminLevel': '0'}, {'id': '87155', 'wikidataId': '', 'name': 'Etc/GMT-9', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us7000kane;56;earthquake;M 5.6 - 94 km NE of Hamatonbetsu, Japan;23-06-2023 17:39;1,68754E+12;1,69308E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kane;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kane&format=geojson;1;2;3;green;reviewed;0;483;us;7000kane;,us7000kane,usauto7000kane,;,us,usauto,;,dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,;153;1175;78;52;mww;Point;314;458086;143124;94 km NE of Hamatonbetsu, Japan;94;NE of Hamatonbetsu, Japan;Hamatonbetsu, Japan;Asia;Japan;Etc/GMT-10;anchovy.shampoo.impersonator;600;[{'id': '1042', 'wikidataId': 'Q41602', 'name': 'Sea of Okhotsk', 'description': 'marginal sea', 'geonameId': '2127380', 'adminLevel': '0'}, {'id': '87152', 'wikidataId': '', 'name': 'Etc/GMT-10', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}]
us6000np1d;38;earthquake;M 3.8 - 5 km SE of Pierreville, Canada;01-09-2024 9:43;1,72518E+12;1,72556E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000np1d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000np1d&format=geojson;827;5;5;green;reviewed;0;603;us;6000np1d;,us6000np1d,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;142;1261;66;60;mwr;Point;1108;459997;-728106;5 km SE of Pierreville, Canada;5;SE of Pierreville, Canada;Pierreville, Canada;North America;Canada;Saint-Gerard-Majella;shatter.seclusion.erosion;-240;"[{'id': '87333', 'wikidataId': '', 'name': 'America/Montreal', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '97029', 'wikidataId': '', 'name': 'Becancour--Nicolet--Saurel', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '97030', 'wikidataId': '', 'name': '2453085', 'description': 'CSD code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87332', 'wikidataId': '', 'name': 'America/Toronto', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '251', 'wikidataId': 'Q16', 'name': 'Canada', 'description': 'country in North America', 'geonameId': '6251999', 'adminLevel': '2'}, {'id': '440', 'wikidataId': 'Q176', 'name': 'Quebec', 'description': 'province of Canada', 'geonameId': '6115047', 'adminLevel': '4'}, {'id': '86388', 'wikidataId': 'Q931679', 'name': 'Monteregie', 'description': 'administrative region in Qu饕ec, Canada', 'geonameId': '6076966', 'adminLevel': '5'}, {'id': '97027', 'wikidataId': 'Q1517640', 'name': 'Pierre-De Saurel', 'description': 'regional county municipality in Quebec, Canada', 'geonameId': '0', 'adminLevel': '6'}, {'id': '97028', 'wikidataId': 'Q3462372', 'name': 'Saint-Gerard-Majella', 'description': 'parish municipality in Quebec, Canada', 'geonameId': '6138301', 'adminLevel': '8'}]"
ok2024pnwx;317;earthquake;M 3.2 - 4 km SW of Dibble, Oklahoma;09-08-2024 1:22;1,72317E+12;1,72609E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024pnwx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024pnwx&format=geojson;28;5;4;green;reviewed;0;169;ok;2024pnwx;,us6000nj03,ok2024pnwx,;,us,ok,;,dyfi,moment-tensor,origin,phase-data,shakemap,;96;0;31;29;ml;Point;265;35002;-976816;4 km SW of Dibble, Oklahoma;4;SW of Dibble, Oklahoma;Dibble, Oklahoma;North America;United States of America (the);Alex;curly.minstrel.stars;-300;"[{'id': '232', 'wikidataId': '', 'name': 'Chickasaw Nation', 'description': 'protected area', 'geonameId': '0', 'adminLevel': '0'}, {'id': '91006', 'wikidataId': '', 'name': '40-051-90046', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '233', 'wikidataId': '', 'name': '73010', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '797', 'wikidataId': 'Q484600', 'name': 'Grady County', 'description': 'county in Oklahoma, United States', 'geonameId': '4537854', 'adminLevel': '6'}, {'id': '7735', 'wikidataId': 'Q1583536', 'name': 'Alex', 'description': 'town in Grady County, Oklahoma, United States', 'geonameId': '4529220', 'adminLevel': '8'}]"
ok2024nuic;356;earthquake;M 3.6 - 14 km SSE of Waynoka, Oklahoma;15-07-2024 2:46;1,72101E+12;1,72351E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024nuic;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024nuic&format=geojson;8;4;4;green;reviewed;0;198;ok;2024nuic;,us7000mz9k,ok2024nuic,;,us,ok,;,dyfi,moment-tensor,origin,phase-data,shakemap,;91;0;19;72;ml;Point;651;364763;-988056;14 km SSE of Waynoka, Oklahoma;14;SSE of Waynoka, Oklahoma;Waynoka, Oklahoma;North America;United States of America (the);South Woods;railway.daffodils.unloaded;-300;"[{'id': '89581', 'wikidataId': '', 'name': '40-151-93198', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '38', 'wikidataId': '', 'name': '73860', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '88962', 'wikidataId': '', 'name': 'South Woods', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '35', 'wikidataId': 'Q489468', 'name': 'Woods County', 'description': 'county in Oklahoma, United States', 'geonameId': '4556038', 'adminLevel': '6'}]"
ok2024ntdd;346;earthquake;M 3.5 - 14 km SSE of Waynoka, Oklahoma;14-07-2024 11:08;1,72096E+12;1,72595E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024ntdd;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024ntdd&format=geojson;6;4;4;green;reviewed;0;187;ok;2024ntdd;,ok2024ntdd,us7000mz6l,;,ok,us,;,dyfi,origin,phase-data,shakemap,;86;0;21;72;ml;Point;651;364766;-988086;14 km SSE of Waynoka, Oklahoma;14;SSE of Waynoka, Oklahoma;Waynoka, Oklahoma;North America;United States of America (the);South Woods;huge.widen.defect;-300;"[{'id': '38', 'wikidataId': '', 'name': '73860', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '88962', 'wikidataId': '', 'name': 'South Woods', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89581', 'wikidataId': '', 'name': '40-151-93198', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '35', 'wikidataId': 'Q489468', 'name': 'Woods County', 'description': 'county in Oklahoma, United States', 'geonameId': '4556038', 'adminLevel': '6'}]"
nm60582051;38;earthquake;M 3.8 - 6 km S of Ridgely, Tennessee;16-05-2024 8:19;1,71585E+12;1,72204E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nm60582051;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60582051&format=geojson;276;6;4;green;reviewed;0;382;nm;60582051;,nm60582051,us6000myxc,;,nm,us,;,dyfi,moment-tensor,origin,phase-data,shakemap,;60;3688;19;53;mw;Point;755;362067;-894772;6 km S of Ridgely, Tennessee;6;S of Ridgely, Tennessee;Ridgely, Tennessee;North America;United States of America (the);District 4;cease.toast.spoil;-300;"[{'id': '1074', 'wikidataId': '', 'name': '38080', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89411', 'wikidataId': '', 'name': 'District 4', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89598', 'wikidataId': '', 'name': '47-045-90616', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '209', 'wikidataId': 'Q1509', 'name': 'Tennessee', 'description': 'state of the United States of America', 'geonameId': '4662168', 'adminLevel': '4'}, {'id': '82231', 'wikidataId': 'Q7986638', 'name': 'West Tennessee', 'description': 'Region in Tennessee, United States.', 'geonameId': '0', 'adminLevel': '5'}, {'id': '1618', 'wikidataId': 'Q495078', 'name': 'Dyer County', 'description': 'county in Tennessee, United States', 'geonameId': '4619773', 'adminLevel': '6'}]"
us7000mab9;37;earthquake;M 3.7 - 7 km WSW of Gladstone, New Jersey;05-04-2024 21:59;1,71235E+12;1,72612E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mab9;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mab9&format=geojson;12589;5;4;green;reviewed;0;721;us;7000mab9;,us7000mab9,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;34;676;31;106;mwr;Point;4111;406849;-747347;7 km WSW of Gladstone, New Jersey;7;WSW of Gladstone, New Jersey;Gladstone, New Jersey;North America;United States of America (the);Township of Tewksbury;homelands.divergence.curls;-240;"[{'id': '92989', 'wikidataId': '', 'name': '34-019-72510', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '93279', 'wikidataId': '', 'name': '08858', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87269', 'wikidataId': '', 'name': 'America/New_York', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '7681', 'wikidataId': 'Q1408', 'name': 'New Jersey', 'description': 'State in the northeastern United States', 'geonameId': '5101760', 'adminLevel': '4'}, {'id': '24505', 'wikidataId': 'Q502451', 'name': 'Hunterdon County', 'description': 'county in New Jersey, United States', 'geonameId': '5099381', 'adminLevel': '6'}, {'id': '92988', 'wikidataId': 'Q3016994', 'name': 'Township of Tewksbury', 'description': 'township in Hunterdon County, New Jersey, United States', 'geonameId': '5105336', 'adminLevel': '8'}]"
us7000ma74;48;earthquake;M 4.8 - 2024 Tewksbury, New Jersey Earthquake;05-04-2024 14:23;1,71233E+12;1,72666E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma74;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ma74&format=geojson;183786;6;6;green;reviewed;1;904;us;7000ma74;,at00sbh3yv,us7000ma74,;,at,us,;,dyfi,earthquake-name,general-header,general-link,general-text,ground-failure,impact-link,losspager,moment-tensor,oaf,origin,phase-data,shakemap,;245;684;63;54;mwr;Point;2624;406834;-747526;2024 Tewksbury, New Jersey Earthquake;0;2024 Tewksbury, New Jersey Earthquake;2024 Tewksbury, New Jersey Earthquake;North America;United States of America (the);Oldwick;grasped.dolls.advised;-240;"[{'id': '24507', 'wikidataId': '', 'name': '08833', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '92989', 'wikidataId': '', 'name': '34-019-72510', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '93276', 'wikidataId': 'Q257270', 'name': 'Oldwick', 'description': 'unincorporated community in Hunterdon County, New Jersey', 'geonameId': '5102198', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '93277', 'wikidataId': '', 'name': '34-54900', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87269', 'wikidataId': '', 'name': 'America/New_York', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '7681', 'wikidataId': 'Q1408', 'name': 'New Jersey', 'description': 'State in the northeastern United States', 'geonameId': '5101760', 'adminLevel': '4'}, {'id': '24505', 'wikidataId': 'Q502451', 'name': 'Hunterdon County', 'description': 'county in New Jersey, United States', 'geonameId': '5099381', 'adminLevel': '6'}, {'id': '92988', 'wikidataId': 'Q3016994', 'name': 'Township of Tewksbury', 'description': 'township in Hunterdon County, New Jersey, United States', 'geonameId': '5105336', 'adminLevel': '8'}]"
